id,vendor_slug,vendor_label,display_name,modality,input_modalities_str,output_modalities_str,tokenizer,context_length,max_completion_tokens,is_moderated,supported_parameters,canonical_slug,description_excerpt
openai/gpt-5-codex,openai,OpenAI,OpenAI: GPT-5 Codex,text+image->text,"text,image",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5-codex,"GPT-5-Codex is a specialized version of GPT-5 optimized for software engineering and coding workflows. It is designed for both interactive development sessions and long, independent execution of complex engineering tasks. The model supports building projects from scratch, feature development, debugging, large-scale refactoring, and code review. Compared to GPT-5, Codex is more steerable, adhere..."
openai/gpt-5-image,openai,OpenAI,OpenAI: GPT-5 Image,text+image+file->text+image,"image,text,file","image,text",GPT,400000,128000,True,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_logprobs"", ""top_p""]",openai/gpt-5-image,"[GPT-5](https://openrouter.ai/openai/gpt-5) Image combines OpenAI's GPT-5 model with state-of-the-art image generation capabilities. It offers major improvements in reasoning, code quality, and user experience while incorporating GPT Image 1's superior instruction following, text rendering, and detailed image editing."
openai/gpt-5-image-mini,openai,OpenAI,OpenAI: GPT-5 Image Mini,text+image+file->text+image,"file,image,text","image,text",GPT,400000,128000,True,"[""frequency_penalty"", ""include_reasoning"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""presence_penalty"", ""reasoning"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""tool_choice"", ""tools"", ""top_logprobs"", ""top_p""]",openai/gpt-5-image-mini,"GPT-5 Image Mini combines OpenAI's advanced language capabilities, powered by [GPT-5 Mini](https://openrouter.ai/openai/gpt-5-mini), with GPT Image 1 Mini for efficient image generation. This natively multimodal model features superior instruction following, text rendering, and detailed image editing with reduced latency and cost. It excels at high-quality visual creation while maintaining stro..."
openai/gpt-5-mini,openai,OpenAI,OpenAI: GPT-5 Mini,text+image+file->text,"text,image,file",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5-mini-2025-08-07,"GPT-5 Mini is a compact version of GPT-5, designed to handle lighter-weight reasoning tasks. It provides the same instruction-following and safety-tuning benefits as GPT-5, but with reduced latency and cost. GPT-5 Mini is the successor to OpenAI's o4-mini model."
openai/gpt-5-nano,openai,OpenAI,OpenAI: GPT-5 Nano,text+image+file->text,"text,image,file",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5-nano-2025-08-07,"GPT-5-Nano is the smallest and fastest variant in the GPT-5 system, optimized for developer tools, rapid interactions, and ultra-low latency environments. While limited in reasoning depth compared to its larger counterparts, it retains key instruction-following and safety features. It is the successor to GPT-4.1-nano and offers a lightweight option for cost-sensitive or real-time applications."
openai/gpt-5-pro,openai,OpenAI,OpenAI: GPT-5 Pro,text+image+file->text,"image,text,file",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5-pro-2025-10-06,"GPT-5 Pro is OpenAI’s most advanced model, offering major improvements in reasoning, code quality, and user experience. It is optimized for complex tasks that require step-by-step reasoning, instruction following, and accuracy in high-stakes use cases. It supports test-time routing features and advanced prompt understanding, including user-specified intent like ""think hard about this."" Improvem..."
openai/gpt-5.1,openai,OpenAI,OpenAI: GPT-5.1,text+image+file->text,"image,text,file",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.1-20251113,"GPT-5.1 is the latest frontier-grade model in the GPT-5 series, offering stronger general-purpose reasoning, improved instruction adherence, and a more natural conversational style compared to GPT-5. It uses adaptive reasoning to allocate computation dynamically, responding quickly to simple queries while spending more depth on complex tasks. The model produces clearer, more grounded explanatio..."
openai/gpt-5.1-chat,openai,OpenAI,OpenAI: GPT-5.1 Chat,text+image+file->text,"file,image,text",text,GPT,128000,16384,True,"[""max_tokens"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.1-chat-20251113,"GPT-5.1 Chat (AKA Instant is the fast, lightweight member of the 5.1 family, optimized for low-latency chat while retaining strong general intelligence. It uses adaptive reasoning to selectively “think” on harder queries, improving accuracy on math, coding, and multi-step tasks without slowing down typical conversations. The model is warmer and more conversational by default, with better instru..."
openai/gpt-5.1-codex,openai,OpenAI,OpenAI: GPT-5.1-Codex,text+image->text,"text,image",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.1-codex-20251113,"GPT-5.1-Codex is a specialized version of GPT-5.1 optimized for software engineering and coding workflows. It is designed for both interactive development sessions and long, independent execution of complex engineering tasks. The model supports building projects from scratch, feature development, debugging, large-scale refactoring, and code review. Compared to GPT-5.1, Codex is more steerable, ..."
openai/gpt-5.1-codex-max,openai,OpenAI,OpenAI: GPT-5.1-Codex-Max,text+image->text,"text,image",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.1-codex-max-20251204,"GPT-5.1-Codex-Max is OpenAI’s latest agentic coding model, designed for long-running, high-context software development tasks. It is based on an updated version of the 5.1 reasoning stack and trained on agentic workflows spanning software engineering, mathematics, and research. 
GPT-5.1-Codex-Max delivers faster performance, improved reasoning, and higher token efficiency across the development..."
openai/gpt-5.1-codex-mini,openai,OpenAI,OpenAI: GPT-5.1-Codex-Mini,text+image->text,"image,text",text,GPT,400000,100000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.1-codex-mini-20251113,GPT-5.1-Codex-Mini is a smaller and faster version of GPT-5.1-Codex
openai/gpt-5.2,openai,OpenAI,OpenAI: GPT-5.2,text+image+file->text,"file,image,text",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.2-20251211,"GPT-5.2 is the latest frontier-grade model in the GPT-5 series, offering stronger agentic and long context perfomance compared to GPT-5.1. It uses adaptive reasoning to allocate computation dynamically, responding quickly to simple queries while spending more depth on complex tasks.

Built for broad task coverage, GPT-5.2 delivers consistent gains across math, coding, sciende, and tool calling ..."
openai/gpt-5.2-chat,openai,OpenAI,OpenAI: GPT-5.2 Chat,text+image+file->text,"file,image,text",text,GPT,128000,16384,True,"[""max_tokens"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.2-chat-20251211,"GPT-5.2 Chat (AKA Instant) is the fast, lightweight member of the 5.2 family, optimized for low-latency chat while retaining strong general intelligence. It uses adaptive reasoning to selectively “think” on harder queries, improving accuracy on math, coding, and multi-step tasks without slowing down typical conversations. The model is warmer and more conversational by default, with better instr..."
openai/gpt-5.2-codex,openai,OpenAI,OpenAI: GPT-5.2-Codex,text+image->text,"text,image",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.2-codex-20260114,"GPT-5.2-Codex is an upgraded version of GPT-5.1-Codex optimized for software engineering and coding workflows. It is designed for both interactive development sessions and long, independent execution of complex engineering tasks. The model supports building projects from scratch, feature development, debugging, large-scale refactoring, and code review. Compared to GPT-5.1-Codex, 5.2-Codex is mo..."
openai/gpt-5.2-pro,openai,OpenAI,OpenAI: GPT-5.2 Pro,text+image+file->text,"image,text,file",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.2-pro-20251211,"GPT-5.2 Pro is OpenAI’s most advanced model, offering major improvements in agentic coding and long context performance over GPT-5 Pro. It is optimized for complex tasks that require step-by-step reasoning, instruction following, and accuracy in high-stakes use cases. It supports test-time routing features and advanced prompt understanding, including user-specified intent like ""think hard about..."
openai/gpt-5.3-chat,openai,OpenAI,OpenAI: GPT-5.3 Chat,text+image+file->text,"text,image,file",text,GPT,128000,16384,True,"[""max_tokens"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.3-chat-20260303,"GPT-5.3 Chat is an update to ChatGPT's most-used model that makes everyday conversations smoother, more useful, and more directly helpful. It delivers more accurate answers with better contextualization and significantly reduces unnecessary refusals, caveats, and overly cautious phrasing that can interrupt conversational flow."
openai/gpt-5.3-codex,openai,OpenAI,OpenAI: GPT-5.3-Codex,text+image+file->text,"text,image,file",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.3-codex-20260224,"GPT-5.3-Codex is OpenAI’s most advanced agentic coding model, combining the frontier software engineering performance of GPT-5.2-Codex with the broader reasoning and professional knowledge capabilities of GPT-5.2. It achieves state-of-the-art results on SWE-Bench Pro and strong performance on Terminal-Bench 2.0 and OSWorld-Verified, reflecting improved multi-language coding, terminal proficienc..."
openai/gpt-5.4,openai,OpenAI,OpenAI: GPT-5.4,text+image+file->text,"text,image,file",text,GPT,1050000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.4-20260305,"GPT-5.4 is OpenAI’s latest frontier model, unifying the Codex and GPT lines into a single system. It features a 1M+ token context window (922K input, 128K output) with support for text and image inputs, enabling high-context reasoning, coding, and multimodal analysis within the same workflow.

The model delivers improved performance in coding, document understanding, tool use, and instruction f..."
openai/gpt-5.4-mini,openai,OpenAI,OpenAI: GPT-5.4 Mini,text+image+file->text,"file,image,text",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.4-mini-20260317,"GPT-5.4 mini brings the core capabilities of GPT-5.4 to a faster, more efficient model optimized for high-throughput workloads. It supports text and image inputs with strong performance across reasoning, coding, and tool use, while reducing latency and cost for large-scale deployments.

The model is designed for production environments that require a balance of capability and efficiency, making..."
openai/gpt-5.4-nano,openai,OpenAI,OpenAI: GPT-5.4 Nano,text+image+file->text,"file,image,text",text,GPT,400000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.4-nano-20260317,"GPT-5.4 nano is the most lightweight and cost-efficient variant of the GPT-5.4 family, optimized for speed-critical and high-volume tasks. It supports text and image inputs and is designed for low-latency use cases such as classification, data extraction, ranking, and sub-agent execution.

The model prioritizes responsiveness and efficiency over deep reasoning, making it ideal for pipelines tha..."
openai/gpt-5.4-pro,openai,OpenAI,OpenAI: GPT-5.4 Pro,text+image+file->text,"text,image,file",text,GPT,1050000,128000,True,"[""include_reasoning"", ""max_tokens"", ""reasoning"", ""response_format"", ""seed"", ""structured_outputs"", ""tool_choice"", ""tools""]",openai/gpt-5.4-pro-20260305,"GPT-5.4 Pro is OpenAI's most advanced model, building on GPT-5.4's unified architecture with enhanced reasoning capabilities for complex, high-stakes tasks. It features a 1M+ token context window (922K input, 128K output) with support for text and image inputs. Optimized for step-by-step reasoning, instruction following, and accuracy, GPT-5.4 Pro excels at agentic coding, long-context workflows..."
openai/gpt-audio,openai,OpenAI,OpenAI: GPT Audio,text+audio->text+audio,"text,audio","text,audio",GPT,128000,16384,True,"[""frequency_penalty"", ""logit_bias"", ""logprobs"", ""max_tokens"", ""presence_penalty"", ""response_format"", ""seed"", ""stop"", ""structured_outputs"", ""temperature"", ""top_logprobs"", ""top_p""]",openai/gpt-audio,The gpt-audio model is OpenAI's first generally available audio model. The new snapshot features an upgraded decoder for more natural sounding voices and maintains better voice consistency. Audio is priced at $32 per million input tokens and $64 per million output tokens.
